id,name,name_status,type,gender,job_id,job_name,sprite_count,states,thumb_x,thumb_y,thumb_w,thumb_h,webp,stats_status,stats_source,stats_version,canonical_item_id,canonical_name,category,subcategory,canonical_job,circle,required_level,slot,attack_element,defense_element,effect_role,acquisition,source_id,confidence,merge_status,verified_status,verified_source_date,verified_source_url,verified_notes,verified_level_req,verified_AC,verified_STR,verified_INT,verified_WIS,verified_CON,verified_DEX,verified_HIT,verified_DAM,verified_magic_def_pct,verified_ability_req,verified_HP,verified_MP,verified_magic_def,verified_enhance_0_1,verified_enhance_1_2,verified_enhance_2_3,verified_enhance_3_4,verified_enhance_4_5,source_resolved_name,name_evidence_class,name_evidence_source,candidate_name,candidate_method,candidate_confidence,candidate_peer_ids,appearance_id,external_appearance_guide,external_visual_label,full_audit_status
mo007_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,648,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,660,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,672,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,684,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,696,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,708,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,720,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,732,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo007_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,744,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,756,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,768,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,780,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,792,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,804,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,816,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,828,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,840,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo008_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,852,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,864,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,876,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,888,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,900,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,912,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,924,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,936,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,948,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo009_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,960,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,972,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,984,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,996,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,1008,0,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,0,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,12,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,24,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,36,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo010_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,48,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,60,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,72,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,84,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,96,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,108,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,120,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,132,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,144,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo011_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,156,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,168,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,180,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,192,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,204,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,216,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,228,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,240,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,252,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo012_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,264,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,276,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,288,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,300,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,312,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,324,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,336,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,348,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,360,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo013_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,372,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,384,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,396,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,408,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,420,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin5,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,432,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,구리빛,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin6,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,444,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,회색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin7,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,456,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,창백한,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin8,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,468,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,붉은색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo014_skin9,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,480,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,악마,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo015_skin1,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,492,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새하얀,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo015_skin2,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,504,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,새까만,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo015_skin3,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,516,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,오크,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
mo015_skin4,,UNRESOLVED,facecolor,,,,134,01|02|03|b|c|d|e|f,528,16,11,15,,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,황금색,SOURCE_APPEARANCE_COLOR,lod-dressup data/skin-colors.json,,,,,,,,SOURCE_NAMED
